id,name,data
55085,"Oneida County, Wisconsin",1963
55087,"Outagamie County, Wisconsin",3126
55089,"Ozaukee County, Wisconsin",4216
55091,"Pepin County, Wisconsin",2735
55093,"Pierce County, Wisconsin",4025
55095,"Polk County, Wisconsin",2704
55097,"Portage County, Wisconsin",2889
55099,"Price County, Wisconsin",1894
55101,"Racine County, Wisconsin",3659
55103,"Richland County, Wisconsin",2287
55105,"Rock County, Wisconsin",3129
55107,"Rusk County, Wisconsin",1703
55109,"St. Croix County, Wisconsin",3695
55111,"Sauk County, Wisconsin",3208
55113,"Sawyer County, Wisconsin",1769
55115,"Shawano County, Wisconsin",2295
55117,"Sheboygan County, Wisconsin",2931
55119,"Taylor County, Wisconsin",2429
55121,"Trempealeau County, Wisconsin",2909
55123,"Vernon County, Wisconsin",2638
55125,"Vilas County, Wisconsin",1843
55127,"Walworth County, Wisconsin",3630
55129,"Washburn County, Wisconsin",2029
55131,"Washington County, Wisconsin",3520
55133,"Waukesha County, Wisconsin",4178
55135,"Waupaca County, Wisconsin",2726
55137,"Waushara County, Wisconsin",2264
55139,"Winnebago County, Wisconsin",3131
55141,"Wood County, Wisconsin",2416
56001,"Albany County, Wyoming",1497
56003,"Big Horn County, Wyoming",1061
56005,"Campbell County, Wyoming",1325
56007,"Carbon County, Wyoming",1069
56009,"Converse County, Wyoming",1311
56011,"Crook County, Wyoming",1260
56013,"Fremont County, Wyoming",1369
56015,"Goshen County, Wyoming",1198
56017,"Hot Springs County, Wyoming",1052
56019,"Johnson County, Wyoming",1355
56021,"Laramie County, Wyoming",1458
56023,"Lincoln County, Wyoming",1283
56025,"Natrona County, Wyoming",1374
56027,"Niobrara County, Wyoming",788
56029,"Park County, Wyoming",1739
56031,"Platte County, Wyoming",1188
56033,"Sheridan County, Wyoming",1545
56035,"Sublette County, Wyoming",1359
56037,"Sweetwater County, Wyoming",1303
56039,"Teton County, Wyoming",4015
56041,"Uinta County, Wyoming",1115
56043,"Washakie County, Wyoming",1202
56045,"Weston County, Wyoming",1157
72001,"Adjuntas Municipio, Puerto Rico",207
72003,"Aguada Municipio, Puerto Rico",578
72005,"Aguadilla Municipio, Puerto Rico",437
72007,"Aguas Buenas Municipio, Puerto Rico",224
72009,"Aibonito Municipio, Puerto Rico",200-
72011,"Añasco Municipio, Puerto Rico",200-
72013,"Arecibo Municipio, Puerto Rico",485
72015,"Arroyo Municipio, Puerto Rico",-
72017,"Barceloneta Municipio, Puerto Rico",493
72019,"Barranquitas Municipio, Puerto Rico",201
72021,"Bayamón Municipio, Puerto Rico",563
72023,"Cabo Rojo Municipio, Puerto Rico",534
72025,"Caguas Municipio, Puerto Rico",725
72027,"Camuy Municipio, Puerto Rico",-
72029,"Canóvanas Municipio, Puerto Rico",575
72031,"Carolina Municipio, Puerto Rico",680
72033,"Cataño Municipio, Puerto Rico",648
72035,"Cayey Municipio, Puerto Rico",488
72037,"Ceiba Municipio, Puerto Rico",509
72039,"Ciales Municipio, Puerto Rico",200-
72041,"Cidra Municipio, Puerto Rico",648
72043,"Coamo Municipio, Puerto Rico",200-
72045,"Comerío Municipio, Puerto Rico",200-
72047,"Corozal Municipio, Puerto Rico",200-
72049,"Culebra Municipio, Puerto Rico",485
72051,"Dorado Municipio, Puerto Rico",1101
72053,"Fajardo Municipio, Puerto Rico",649
72054,"Florida Municipio, Puerto Rico",623
72055,"Guánica Municipio, Puerto Rico",444
72057,"Guayama Municipio, Puerto Rico",439
72059,"Guayanilla Municipio, Puerto Rico",740
72061,"Guaynabo Municipio, Puerto Rico",994
72063,"Gurabo Municipio, Puerto Rico",977
72065,"Hatillo Municipio, Puerto Rico",413
72067,"Hormigueros Municipio, Puerto Rico",317
72069,"Humacao Municipio, Puerto Rico",565
72071,"Isabela Municipio, Puerto Rico",-
72073,"Jayuya Municipio, Puerto Rico",200-
72075,"Juana Díaz Municipio, Puerto Rico",328
72077,"Juncos Municipio, Puerto Rico",200-
72079,"Lajas Municipio, Puerto Rico",474
72081,"Lares Municipio, Puerto Rico",-
72083,"Las Marías Municipio, Puerto Rico",200-
72085,"Las Piedras Municipio, Puerto Rico",315
72087,"Loíza Municipio, Puerto Rico",584
72089,"Luquillo Municipio, Puerto Rico",739
72091,"Manatí Municipio, Puerto Rico",339
72093,"Maricao Municipio, Puerto Rico",254
72095,"Maunabo Municipio, Puerto Rico",200-
72097,"Mayagüez Municipio, Puerto Rico",659
72099,"Moca Municipio, Puerto Rico",331
72101,"Morovis Municipio, Puerto Rico",618
72103,"Naguabo Municipio, Puerto Rico",-
72105,"Naranjito Municipio, Puerto Rico",325
72107,"Orocovis Municipio, Puerto Rico",200-
72109,"Patillas Municipio, Puerto Rico",200-
72111,"Peñuelas Municipio, Puerto Rico",329
72113,"Ponce Municipio, Puerto Rico",580
72115,"Quebradillas Municipio, Puerto Rico",276
72117,"Rincón Municipio, Puerto Rico",-
72119,"Río Grande Municipio, Puerto Rico",434
72121,"Sabana Grande Municipio, Puerto Rico",377
72123,"Salinas Municipio, Puerto Rico",355
72125,"San Germán Municipio, Puerto Rico",570
72127,"San Juan Municipio, Puerto Rico",735
72129,"San Lorenzo Municipio, Puerto Rico",209
72131,"San Sebastián Municipio, Puerto Rico",351
72133,"Santa Isabel Municipio, Puerto Rico",-
72135,"Toa Alta Municipio, Puerto Rico",383
72137,"Toa Baja Municipio, Puerto Rico",473
72139,"Trujillo Alto Municipio, Puerto Rico",724
72141,"Utuado Municipio, Puerto Rico",200-
72143,"Vega Alta Municipio, Puerto Rico",523
72145,"Vega Baja Municipio, Puerto Rico",373
72147,"Vieques Municipio, Puerto Rico",-
72149,"Villalba Municipio, Puerto Rico",293
72151,"Yabucoa Municipio, Puerto Rico",271
72153,"Yauco Municipio, Puerto Rico",479
